id,name,amazon_categ_id:id,sequence,max_occurs,min_occurs,uom_type_id:id
ManufacturerGradecutting_tools,ManufacturerGrade,amazon_ept_v10.cuttingtools,3853,,,
MaximumPressurecutting_tools,MaximumPressure,amazon_ept_v10.cuttingtools,3854,,,amazon_ept_v10.PressureUnitOfMeasure
MaximumRotationalSpeedcutting_tools,MaximumRotationalSpeed,amazon_ept_v10.cuttingtools,3855,,,amazon_ept_v10.SpeedUnitOfMeasure
MaximumSteamPressureDescriptioncutting_tools,MaximumSteamPressureDescription,amazon_ept_v10.cuttingtools,3856,,,
MaximumSuctioncutting_tools,MaximumSuction,amazon_ept_v10.cuttingtools,3857,,,amazon_ept_v10.VolumeUnitOfMeasure
MaximumTorquecutting_tools,MaximumTorque,amazon_ept_v10.cuttingtools,3858,,,
MaximumVacuumPressurecutting_tools,MaximumVacuumPressure,amazon_ept_v10.cuttingtools,3859,,,amazon_ept_v10.PressureUnitOfMeasure
MeasurementSystemcutting_tools,MeasurementSystem,amazon_ept_v10.cuttingtools,3860,,,
MinimumFlowRatecutting_tools,MinimumFlowRate,amazon_ept_v10.cuttingtools,3861,,,amazon_ept_v10.VolumeRateUnitOfMeasure
NominalInsideDiametercutting_tools,NominalInsideDiameter,amazon_ept_v10.cuttingtools,3862,,,amazon_ept_v10.LengthUnitOfMeasure
NumberOfInsertscutting_tools,NumberOfInserts,amazon_ept_v10.cuttingtools,3863,,,
NumberOfTeethcutting_tools,NumberOfTeeth,amazon_ept_v10.cuttingtools,3864,,,
NumericViscositycutting_tools,NumericViscosity,amazon_ept_v10.cuttingtools,3865,,,amazon_ept_v10.LengthUnitOfMeasure
OilCapacitycutting_tools,OilCapacity,amazon_ept_v10.cuttingtools,3866,,,amazon_ept_v10.VolumeUnitOfMeasure
OperatingPressureRangecutting_tools,OperatingPressureRange,amazon_ept_v10.cuttingtools,3867,,,amazon_ept_v10.PressureUnitOfMeasure
OperatingVacuumPressurecutting_tools,OperatingVacuumPressure,amazon_ept_v10.cuttingtools,3868,,,amazon_ept_v10.PressureUnitOfMeasure
PatternNamecutting_tools,PatternName,amazon_ept_v10.cuttingtools,3869,,,
PortToPortDistancecutting_tools,PortToPortDistance,amazon_ept_v10.cuttingtools,3870,,,amazon_ept_v10.LengthUnitOfMeasure
PressureRangecutting_tools,PressureRange,amazon_ept_v10.cuttingtools,3871,,,amazon_ept_v10.PressureUnitOfMeasure
PullForcecutting_tools,PullForce,amazon_ept_v10.cuttingtools,3872,,,amazon_ept_v10.ForceUnitOfMeasure
PushForcecutting_tools,PushForce,amazon_ept_v10.cuttingtools,3873,,,amazon_ept_v10.ForceUnitOfMeasure
RakeTypecutting_tools,RakeType,amazon_ept_v10.cuttingtools,3874,,,
SealMaterialTypecutting_tools,SealMaterialType,amazon_ept_v10.cuttingtools,3875,,,
SeatMaterialTypecutting_tools,SeatMaterialType,amazon_ept_v10.cuttingtools,3876,,,
ShankDiametercutting_tools,ShankDiameter,amazon_ept_v10.cuttingtools,3877,,,amazon_ept_v10.LengthUnitOfMeasure
ShankHeightcutting_tools,ShankHeight,amazon_ept_v10.cuttingtools,3878,,,amazon_ept_v10.LengthUnitOfMeasure
ShankMaterialTypecutting_tools,ShankMaterialType,amazon_ept_v10.cuttingtools,3879,,,
ShankTypecutting_tools,ShankType,amazon_ept_v10.cuttingtools,3880,,,
ShankWidthcutting_tools,ShankWidth,amazon_ept_v10.cuttingtools,3881,,,amazon_ept_v10.LengthUnitOfMeasure
SizeNamecutting_tools,SizeName,amazon_ept_v10.cuttingtools,3882,,,
SpecialFeaturescutting_tools,SpecialFeatures,amazon_ept_v10.cuttingtools,3883,,,
StyleNamecutting_tools,StyleName,amazon_ept_v10.cuttingtools,3884,,,
TankOperatingPressurecutting_tools,TankOperatingPressure,amazon_ept_v10.cuttingtools,3885,,,amazon_ept_v10.PressureUnitOfMeasure
TensileStrengthcutting_tools,TensileStrength,amazon_ept_v10.cuttingtools,3886,,,amazon_ept_v10.ForceUnitOfMeasure
ThreadStylecutting_tools,ThreadStyle,amazon_ept_v10.cuttingtools,3887,,,
ThreadTypecutting_tools,ThreadType,amazon_ept_v10.cuttingtools,3888,,,
ToleranceHeldcutting_tools,ToleranceHeld,amazon_ept_v10.cuttingtools,3889,,,
TubingSizecutting_tools,TubingSize,amazon_ept_v10.cuttingtools,3890,,,amazon_ept_v10.LengthUnitOfMeasure
UpperTemperatureRatingcutting_tools,UpperTemperatureRating,amazon_ept_v10.cuttingtools,3891,,,amazon_ept_v10.TemperatureUnitOfMeasure
WheelDiametercutting_tools,WheelDiameter,amazon_ept_v10.cuttingtools,3892,,,amazon_ept_v10.LengthUnitOfMeasure
WheelRecessDimensionscutting_tools,WheelRecessDimensions,amazon_ept_v10.cuttingtools,3893,,,amazon_ept_v10.LengthUnitOfMeasure
WheelTreadWidthcutting_tools,WheelTreadWidth,amazon_ept_v10.cuttingtools,3894,,,amazon_ept_v10.LengthUnitOfMeasure
BackingTypegears,BackingType,amazon_ept_v10.gears,3895,,,
BackingWeightgears,BackingWeight,amazon_ept_v10.gears,3896,,,
BoreDiametergears,BoreDiameter,amazon_ept_v10.gears,3897,,,amazon_ept_v10.LengthUnitOfMeasure
BoreDiameterTolerancegears,BoreDiameterTolerance,amazon_ept_v10.gears,3898,,,amazon_ept_v10.LengthUnitOfMeasure
Colorgears,Color,amazon_ept_v10.gears,3899,,,
ColorMapgears,ColorMap,amazon_ept_v10.gears,3900,,,
ColorNamegears,ColorName,amazon_ept_v10.gears,3901,,,
CuttingDiametergears,CuttingDiameter,amazon_ept_v10.gears,3902,,,amazon_ept_v10.LengthUnitOfMeasure
CutTypegears,CutType,amazon_ept_v10.gears,3903,,,
ExteriorFinishgears,ExteriorFinish,amazon_ept_v10.gears,3904,,,
FaceWidthgears,FaceWidth,amazon_ept_v10.gears,3905,,,amazon_ept_v10.LengthUnitOfMeasure
FasteningTypegears,FasteningType,amazon_ept_v10.gears,3906,,,
FinishTypesgears,FinishTypes,amazon_ept_v10.gears,3907,,,
GritMaterialTypegears,GritMaterialType,amazon_ept_v10.gears,3908,,,
GritTypegears,GritType,amazon_ept_v10.gears,3909,,,
HeadHeightgears,HeadHeight,amazon_ept_v10.gears,3910,,,amazon_ept_v10.LengthUnitOfMeasure
HubDiametergears,HubDiameter,amazon_ept_v10.gears,3911,,,amazon_ept_v10.LengthUnitOfMeasure
HubLengthgears,HubLength,amazon_ept_v10.gears,3912,,,amazon_ept_v10.LengthUnitOfMeasure
IndustryStandardIdentifiergears,IndustryStandardIdentifier,amazon_ept_v10.gears,3913,,,
ItemDiametergears,ItemDiameter,amazon_ept_v10.gears,3914,,,amazon_ept_v10.LengthUnitOfMeasure
ItemPitchgears,ItemPitch,amazon_ept_v10.gears,3915,,,amazon_ept_v10.LengthUnitOfMeasure
ItemShapegears,ItemShape,amazon_ept_v10.gears,3916,,,
ItemTorquegears,ItemTorque,amazon_ept_v10.gears,3917,,,
ItemWidthTolerancegears,ItemWidthTolerance,amazon_ept_v10.gears,3918,,,amazon_ept_v10.LengthUnitOfMeasure
LowerTemperatureRatinggears,LowerTemperatureRating,amazon_ept_v10.gears,3919,,,amazon_ept_v10.TemperatureUnitOfMeasure
ManufacturerGradegears,ManufacturerGrade,amazon_ept_v10.gears,3920,,,
MaximumPressuregears,MaximumPressure,amazon_ept_v10.gears,3921,,,amazon_ept_v10.PressureUnitOfMeasure
MaximumRotationalSpeedgears,MaximumRotationalSpeed,amazon_ept_v10.gears,3922,,,amazon_ept_v10.SpeedUnitOfMeasure
MaximumSteamPressureDescriptiongears,MaximumSteamPressureDescription,amazon_ept_v10.gears,3923,,,
MaximumSuctiongears,MaximumSuction,amazon_ept_v10.gears,3924,,,amazon_ept_v10.VolumeUnitOfMeasure
MaximumTorquegears,MaximumTorque,amazon_ept_v10.gears,3925,,,
MaximumVacuumPressuregears,MaximumVacuumPressure,amazon_ept_v10.gears,3926,,,amazon_ept_v10.PressureUnitOfMeasure
MeasurementSystemgears,MeasurementSystem,amazon_ept_v10.gears,3927,,,
MinimumFlowRategears,MinimumFlowRate,amazon_ept_v10.gears,3928,,,amazon_ept_v10.VolumeRateUnitOfMeasure
NominalInsideDiametergears,NominalInsideDiameter,amazon_ept_v10.gears,3929,,,amazon_ept_v10.LengthUnitOfMeasure
NumberOfTeethgears,NumberOfTeeth,amazon_ept_v10.gears,3930,,,
NumericViscositygears,NumericViscosity,amazon_ept_v10.gears,3931,,,amazon_ept_v10.LengthUnitOfMeasure
OilCapacitygears,OilCapacity,amazon_ept_v10.gears,3932,,,amazon_ept_v10.VolumeUnitOfMeasure
OperatingPressureRangegears,OperatingPressureRange,amazon_ept_v10.gears,3933,,,amazon_ept_v10.PressureUnitOfMeasure
OperatingVacuumPressuregears,OperatingVacuumPressure,amazon_ept_v10.gears,3934,,,amazon_ept_v10.PressureUnitOfMeasure
PatternNamegears,PatternName,amazon_ept_v10.gears,3935,,,
PitchLineToBasegears,PitchLineToBase,amazon_ept_v10.gears,3936,,,amazon_ept_v10.LengthUnitOfMeasure
PortToPortDistancegears,PortToPortDistance,amazon_ept_v10.gears,3937,,,amazon_ept_v10.LengthUnitOfMeasure
PressureRangegears,PressureRange,amazon_ept_v10.gears,3938,,,amazon_ept_v10.PressureUnitOfMeasure
PullForcegears,PullForce,amazon_ept_v10.gears,3939,,,amazon_ept_v10.ForceUnitOfMeasure
PushForcegears,PushForce,amazon_ept_v10.gears,3940,,,amazon_ept_v10.ForceUnitOfMeasure
RakeTypegears,RakeType,amazon_ept_v10.gears,3941,,,
SealMaterialTypegears,SealMaterialType,amazon_ept_v10.gears,3942,,,
SeatMaterialTypegears,SeatMaterialType,amazon_ept_v10.gears,3943,,,
ShankDiametergears,ShankDiameter,amazon_ept_v10.gears,3944,,,amazon_ept_v10.LengthUnitOfMeasure
ShankHeightgears,ShankHeight,amazon_ept_v10.gears,3945,,,amazon_ept_v10.LengthUnitOfMeasure
ShankMaterialTypegears,ShankMaterialType,amazon_ept_v10.gears,3946,,,
ShankTypegears,ShankType,amazon_ept_v10.gears,3947,,,
ShankWidthgears,ShankWidth,amazon_ept_v10.gears,3948,,,amazon_ept_v10.LengthUnitOfMeasure
SizeNamegears,SizeName,amazon_ept_v10.gears,3949,,,
SpecialFeaturesgears,SpecialFeatures,amazon_ept_v10.gears,3950,,,
StyleNamegears,StyleName,amazon_ept_v10.gears,3951,,,
TankOperatingPressuregears,TankOperatingPressure,amazon_ept_v10.gears,3952,,,amazon_ept_v10.PressureUnitOfMeasure
TensileStrengthgears,TensileStrength,amazon_ept_v10.gears,3953,,,amazon_ept_v10.ForceUnitOfMeasure
ThreadStylegears,ThreadStyle,amazon_ept_v10.gears,3954,,,
ThreadTypegears,ThreadType,amazon_ept_v10.gears,3955,,,
TubingSizegears,TubingSize,amazon_ept_v10.gears,3956,,,amazon_ept_v10.LengthUnitOfMeasure
UpperTemperatureRatinggears,UpperTemperatureRating,amazon_ept_v10.gears,3957,,,amazon_ept_v10.TemperatureUnitOfMeasure
WheelDiametergears,WheelDiameter,amazon_ept_v10.gears,3958,,,amazon_ept_v10.LengthUnitOfMeasure
WheelRecessDimensionsgears,WheelRecessDimensions,amazon_ept_v10.gears,3959,,,amazon_ept_v10.LengthUnitOfMeasure
WheelTreadWidthgears,WheelTreadWidth,amazon_ept_v10.gears,3960,,,amazon_ept_v10.LengthUnitOfMeasure
BackingTypegrommets,BackingType,amazon_ept_v10.grommets,3991,,,
BackingWeightgrommets,BackingWeight,amazon_ept_v10.grommets,3992,,,
ColorMapgrommets,ColorMap,amazon_ept_v10.grommets,3993,,,
Colorgrommets,Color,amazon_ept_v10.grommets,3994,,,
CuttingDiametergrommets,CuttingDiameter,amazon_ept_v10.grommets,3995,,,amazon_ept_v10.LengthUnitOfMeasure
CutTypegrommets,CutType,amazon_ept_v10.grommets,3996,,,
ExteriorFinishgrommets,ExteriorFinish,amazon_ept_v10.grommets,3997,,,
FasteningTypegrommets,FasteningType,amazon_ept_v10.grommets,3998,,,
FinishTypesgrommets,FinishTypes,amazon_ept_v10.grommets,3999,,,
GritMaterialTypegrommets,GritMaterialType,amazon_ept_v10.grommets,4000,,,
GritTypegrommets,GritType,amazon_ept_v10.grommets,4001,,,
HeadHeightgrommets,HeadHeight,amazon_ept_v10.grommets,4002,,,amazon_ept_v10.LengthUnitOfMeasure
HubDiametergrommets,HubDiameter,amazon_ept_v10.grommets,4003,,,amazon_ept_v10.LengthUnitOfMeasure
HubLengthgrommets,HubLength,amazon_ept_v10.grommets,4004,,,amazon_ept_v10.LengthUnitOfMeasure
IndustryStandardIdentifiergrommets,IndustryStandardIdentifier,amazon_ept_v10.grommets,4005,,,
ItemDiametergrommets,ItemDiameter,amazon_ept_v10.grommets,4006,,,amazon_ept_v10.LengthUnitOfMeasure
ItemPitchgrommets,ItemPitch,amazon_ept_v10.grommets,4007,,,amazon_ept_v10.LengthUnitOfMeasure
ItemShapegrommets,ItemShape,amazon_ept_v10.grommets,4008,,,
ItemTorquegrommets,ItemTorque,amazon_ept_v10.grommets,4009,,,
ItemWidthTolerancegrommets,ItemWidthTolerance,amazon_ept_v10.grommets,4010,,,amazon_ept_v10.LengthUnitOfMeasure
LowerTemperatureRatinggrommets,LowerTemperatureRating,amazon_ept_v10.grommets,4011,,,amazon_ept_v10.TemperatureUnitOfMeasure
ManufacturerGradegrommets,ManufacturerGrade,amazon_ept_v10.grommets,4012,,,
MaximumPressuregrommets,MaximumPressure,amazon_ept_v10.grommets,4013,,,amazon_ept_v10.PressureUnitOfMeasure
MaximumRotationalSpeedgrommets,MaximumRotationalSpeed,amazon_ept_v10.grommets,4014,,,amazon_ept_v10.SpeedUnitOfMeasure
MaximumSteamPressureDescriptiongrommets,MaximumSteamPressureDescription,amazon_ept_v10.grommets,4015,,,
MaximumSuctiongrommets,MaximumSuction,amazon_ept_v10.grommets,4016,,,amazon_ept_v10.VolumeUnitOfMeasure
MaximumTorquegrommets,MaximumTorque,amazon_ept_v10.grommets,4017,,,
MaximumVacuumPressuregrommets,MaximumVacuumPressure,amazon_ept_v10.grommets,4018,,,amazon_ept_v10.PressureUnitOfMeasure
MeasurementSystemgrommets,MeasurementSystem,amazon_ept_v10.grommets,4019,,,
MinimumFlowRategrommets,MinimumFlowRate,amazon_ept_v10.grommets,4020,,,amazon_ept_v10.VolumeRateUnitOfMeasure
NominalInsideDiametergrommets,NominalInsideDiameter,amazon_ept_v10.grommets,4021,,,amazon_ept_v10.LengthUnitOfMeasure
NumberOfTeethgrommets,NumberOfTeeth,amazon_ept_v10.grommets,4022,,,
NumericViscositygrommets,NumericViscosity,amazon_ept_v10.grommets,4023,,,amazon_ept_v10.LengthUnitOfMeasure
OilCapacitygrommets,OilCapacity,amazon_ept_v10.grommets,4024,,,amazon_ept_v10.VolumeUnitOfMeasure
OperatingPressureRangegrommets,OperatingPressureRange,amazon_ept_v10.grommets,4025,,,amazon_ept_v10.PressureUnitOfMeasure
OperatingVacuumPressuregrommets,OperatingVacuumPressure,amazon_ept_v10.grommets,4026,,,amazon_ept_v10.PressureUnitOfMeasure
PatternNamegrommets,PatternName,amazon_ept_v10.grommets,4027,,,
PortToPortDistancegrommets,PortToPortDistance,amazon_ept_v10.grommets,4028,,,amazon_ept_v10.LengthUnitOfMeasure
PressureRangegrommets,PressureRange,amazon_ept_v10.grommets,4029,,,amazon_ept_v10.PressureUnitOfMeasure
PullForcegrommets,PullForce,amazon_ept_v10.grommets,4030,,,amazon_ept_v10.ForceUnitOfMeasure
PushForcegrommets,PushForce,amazon_ept_v10.grommets,4031,,,amazon_ept_v10.ForceUnitOfMeasure
RakeTypegrommets,RakeType,amazon_ept_v10.grommets,4032,,,
SealMaterialTypegrommets,SealMaterialType,amazon_ept_v10.grommets,4033,,,
SeatMaterialTypegrommets,SeatMaterialType,amazon_ept_v10.grommets,4034,,,
ShankDiametergrommets,ShankDiameter,amazon_ept_v10.grommets,4035,,,amazon_ept_v10.LengthUnitOfMeasure
ShankHeightgrommets,ShankHeight,amazon_ept_v10.grommets,4036,,,amazon_ept_v10.LengthUnitOfMeasure
ShankMaterialTypegrommets,ShankMaterialType,amazon_ept_v10.grommets,4037,,,
ShankTypegrommets,ShankType,amazon_ept_v10.grommets,4038,,,
ShankWidthgrommets,ShankWidth,amazon_ept_v10.grommets,4039,,,amazon_ept_v10.LengthUnitOfMeasure
SizeNamegrommets,SizeName,amazon_ept_v10.grommets,4040,,,
SpecialFeaturesgrommets,SpecialFeatures,amazon_ept_v10.grommets,4041,,,
StyleNamegrommets,StyleName,amazon_ept_v10.grommets,4042,,,
TankOperatingPressuregrommets,TankOperatingPressure,amazon_ept_v10.grommets,4043,,,amazon_ept_v10.PressureUnitOfMeasure
TensileStrengthgrommets,TensileStrength,amazon_ept_v10.grommets,4044,,,amazon_ept_v10.ForceUnitOfMeasure
ThreadStylegrommets,ThreadStyle,amazon_ept_v10.grommets,4045,,,
ThreadTypegrommets,ThreadType,amazon_ept_v10.grommets,4046,,,
TubingSizegrommets,TubingSize,amazon_ept_v10.grommets,4047,,,amazon_ept_v10.LengthUnitOfMeasure
UpperTemperatureRatinggrommets,UpperTemperatureRating,amazon_ept_v10.grommets,4048,,,amazon_ept_v10.TemperatureUnitOfMeasure
WheelDiametergrommets,WheelDiameter,amazon_ept_v10.grommets,4049,,,amazon_ept_v10.LengthUnitOfMeasure
WheelRecessDimensionsgrommets,WheelRecessDimensions,amazon_ept_v10.grommets,4050,,,amazon_ept_v10.LengthUnitOfMeasure
WheelTreadWidthgrommets,WheelTreadWidth,amazon_ept_v10.grommets,4051,,,amazon_ept_v10.LengthUnitOfMeasure
BackingTypeindfose,BackingType,amazon_ept_v10.industrialgose,4052,,,
BackingWeightindfose,BackingWeight,amazon_ept_v10.industrialgose,4053,,,
ColorMapindfose,ColorMap,amazon_ept_v10.industrialgose,4054,,,
Colorindfose,Color,amazon_ept_v10.industrialgose,4055,,,
CoverMaterialTypeindfose,CoverMaterialType,amazon_ept_v10.industrialgose,4056,,,
CrackingPressureindfose,CrackingPressure,amazon_ept_v10.industrialgose,4057,,,amazon_ept_v10.PressureUnitOfMeasure
CuttingDiameterindfose,CuttingDiameter,amazon_ept_v10.industrialgose,4058,,,amazon_ept_v10.LengthUnitOfMeasure
CutTypeindfose,CutType,amazon_ept_v10.industrialgose,4059,,,
ExteriorFinishindfose,ExteriorFinish,amazon_ept_v10.industrialgose,4060,,,
FasteningTypeindfose,FasteningType,amazon_ept_v10.industrialgose,4061,,,
FinishTypesindfose,FinishTypes,amazon_ept_v10.industrialgose,4062,,,
GritMaterialTypeindfose,GritMaterialType,amazon_ept_v10.industrialgose,4063,,,
GritTypeindfose,GritType,amazon_ept_v10.industrialgose,4064,,,
HeadHeightindfose,HeadHeight,amazon_ept_v10.industrialgose,4065,,,amazon_ept_v10.LengthUnitOfMeasure
HubDiameterindfose,HubDiameter,amazon_ept_v10.industrialgose,4066,,,amazon_ept_v10.LengthUnitOfMeasure
HubLengthindfose,HubLength,amazon_ept_v10.industrialgose,4067,,,amazon_ept_v10.LengthUnitOfMeasure
IndustryStandardIdentifierindfose,IndustryStandardIdentifier,amazon_ept_v10.industrialgose,4068,,,
ItemDiameterindfose,ItemDiameter,amazon_ept_v10.industrialgose,4069,,,amazon_ept_v10.LengthUnitOfMeasure
ItemPitchindfose,ItemPitch,amazon_ept_v10.industrialgose,4070,,,amazon_ept_v10.LengthUnitOfMeasure
ItemShapeindfose,ItemShape,amazon_ept_v10.industrialgose,4071,,,
ItemTorqueindfose,ItemTorque,amazon_ept_v10.industrialgose,4072,,,
ItemWidthToleranceindfose,ItemWidthTolerance,amazon_ept_v10.industrialgose,4073,,,amazon_ept_v10.LengthUnitOfMeasure
LowerTemperatureRatingindfose,LowerTemperatureRating,amazon_ept_v10.industrialgose,4074,,,amazon_ept_v10.TemperatureUnitOfMeasure
ManufacturerGradeindfose,ManufacturerGrade,amazon_ept_v10.industrialgose,4075,,,
MaximumPressureindfose,MaximumPressure,amazon_ept_v10.industrialgose,4076,,,amazon_ept_v10.PressureUnitOfMeasure
MaximumRotationalSpeedindfose,MaximumRotationalSpeed,amazon_ept_v10.industrialgose,4077,,,amazon_ept_v10.SpeedUnitOfMeasure
MaximumSteamPressureDescriptionindfose,MaximumSteamPressureDescription,amazon_ept_v10.industrialgose,4078,,,
MaximumSuctionindfose,MaximumSuction,amazon_ept_v10.industrialgose,4079,,,amazon_ept_v10.VolumeUnitOfMeasure
MaximumTorqueindfose,MaximumTorque,amazon_ept_v10.industrialgose,4080,,,
MaximumVacuumPressureindfose,MaximumVacuumPressure,amazon_ept_v10.industrialgose,4081,,,amazon_ept_v10.PressureUnitOfMeasure
MeasurementSystemindfose,MeasurementSystem,amazon_ept_v10.industrialgose,4082,,,
MinimumFlowRateindfose,MinimumFlowRate,amazon_ept_v10.industrialgose,4083,,,amazon_ept_v10.VolumeRateUnitOfMeasure
NominalInsideDiameterindfose,NominalInsideDiameter,amazon_ept_v10.industrialgose,4084,,,amazon_ept_v10.LengthUnitOfMeasure
NumberOfTeethindfose,NumberOfTeeth,amazon_ept_v10.industrialgose,4085,,,
NumericViscosityindfose,NumericViscosity,amazon_ept_v10.industrialgose,4086,,,amazon_ept_v10.LengthUnitOfMeasure
OilCapacityindfose,OilCapacity,amazon_ept_v10.industrialgose,4087,,,amazon_ept_v10.VolumeUnitOfMeasure
OperatingPressureRangeindfose,OperatingPressureRange,amazon_ept_v10.industrialgose,4088,,,amazon_ept_v10.PressureUnitOfMeasure
OperatingVacuumPressureindfose,OperatingVacuumPressure,amazon_ept_v10.industrialgose,4089,,,amazon_ept_v10.PressureUnitOfMeasure
PatternNameindfose,PatternName,amazon_ept_v10.industrialgose,4090,,,
PortToPortDistanceindfose,PortToPortDistance,amazon_ept_v10.industrialgose,4091,,,amazon_ept_v10.LengthUnitOfMeasure
PressureRangeindfose,PressureRange,amazon_ept_v10.industrialgose,4092,,,amazon_ept_v10.PressureUnitOfMeasure
PullForceindfose,PullForce,amazon_ept_v10.industrialgose,4093,,,amazon_ept_v10.ForceUnitOfMeasure
PushForceindfose,PushForce,amazon_ept_v10.industrialgose,4094,,,amazon_ept_v10.ForceUnitOfMeasure
RakeTypeindfose,RakeType,amazon_ept_v10.industrialgose,4095,,,
ReinforcementMaterialTypeindfose,ReinforcementMaterialType,amazon_ept_v10.industrialgose,4096,,,
SealMaterialTypeindfose,SealMaterialType,amazon_ept_v10.industrialgose,4097,,,
SeatMaterialTypeindfose,SeatMaterialType,amazon_ept_v10.industrialgose,4098,,,
ShankDiameterindfose,ShankDiameter,amazon_ept_v10.industrialgose,4099,,,amazon_ept_v10.LengthUnitOfMeasure
ShankHeightindfose,ShankHeight,amazon_ept_v10.industrialgose,4100,,,amazon_ept_v10.LengthUnitOfMeasure
ShankMaterialTypeindfose,ShankMaterialType,amazon_ept_v10.industrialgose,4101,,,
ShankTypeindfose,ShankType,amazon_ept_v10.industrialgose,4102,,,
ShankWidthindfose,ShankWidth,amazon_ept_v10.industrialgose,4103,,,amazon_ept_v10.LengthUnitOfMeasure
SizeNameindfose,SizeName,amazon_ept_v10.industrialgose,4104,,,
SpecialFeaturesindfose,SpecialFeatures,amazon_ept_v10.industrialgose,4105,,,
SpecificationMet1indfose,SpecificationMet1,amazon_ept_v10.industrialgose,4106,,,
SpecificationMet2indfose,SpecificationMet2,amazon_ept_v10.industrialgose,4107,,,
SpecificationMet3indfose,SpecificationMet3,amazon_ept_v10.industrialgose,4108,,,
SpecificationMet4indfose,SpecificationMet4,amazon_ept_v10.industrialgose,4109,,,
SpecificationMet5indfose,SpecificationMet5,amazon_ept_v10.industrialgose,4110,,,
StyleNameindfose,StyleName,amazon_ept_v10.industrialgose,4111,,,
TankOperatingPressureindfose,TankOperatingPressure,amazon_ept_v10.industrialgose,4112,,,amazon_ept_v10.PressureUnitOfMeasure
TensileStrengthindfose,TensileStrength,amazon_ept_v10.industrialgose,4113,,,amazon_ept_v10.ForceUnitOfMeasure
